customer_id,customer_zip_code_prefix,customer_city,customer_state
74kb97FelII6,13505,tubarao,Santa Catarina
MfKD0JO84zuW,1501,ubatuba, São Paulo
rqWThOl5gHdU,32670, São Paulo, São Paulo
CCpMRyZwp75l,9407,santa cruz do sul,Rio Grande do Sul
LcgAjNf2wSxq,4567,Itanhaém, São Paulo
uvqN4OM8418d,20080,prata,Minas Gerais
PmGZCPsV2WgB,69035,colatina,Espírito Santo
V2I9ZCgv9QUu,13575, São Paulo, São Paulo
jvN7qt4LY8ty,5350,barra da estiva,Bahia
BofAUz09DosY,39467, São Paulo, São Paulo
XdU8ZkCVThzH,26433,duque de caxias,Rio de Janeiro
yHY61lwqKcZB,50980,Goiânia,Goiás
2TnHOB1QL2m9,4424,Jundiaí, São Paulo
on99UWq0szy1,35365,nova iguacu,Rio de Janeiro
3Ov05i85Txnr,59066,varzea paulista, São Paulo
WsM9rD6FUMinas GeraisY,87250,São José do Rio Preto, São Paulo
qRio de JaneiroDTlt1bAFH,5012, São Paulo, São Paulo
5xyxxSgGnvy9,95703,Jandira, São Paulo
IL2BLvZXWkuC,62190,niteroi,Rio de Janeiro
Bduq7cTVp5YA,7997, São Paulo, São Paulo
eK2feX1UFU4f,11661,salvador,Bahia
7OHUBryDenVE,6810,Santo André, São Paulo
9yLayJtZCvTt,60734,duque de caxias,Rio de Janeiro
wRoHo5erWYiQ,13343,sao Goiásncalo,Rio de Janeiro
CVsrSLoOccN9,67118,Campinas, São Paulo
u1EDh5zw1b2p,60512,sao miguel arcanjo, São Paulo
0tv51T5YPnTocantins,65020,sao joao de meriti,Rio de Janeiro
QjGJGoiásbeMtPw,83030,Tocantinsledo,Paraná
eGimUQd0gpQV,9792,pompeu,Minas Gerais
zpUKkKVjWZEk,44180,Rio de Janeiro,Rio de Janeiro
YLaZaA2BPt0t,13408,oliveira,Minas Gerais
S5wJ5dio0mIu,24473,sapiranga,Rio Grande do Sul
TWB5FFgKb9qW,7251,Taubaté, São Paulo
fEuiNMXFpxBy,71976,viTocantinsria,Espírito Santo
Bq9KNRl São PauloAQR,5017,Mogi das Cruzes, São Paulo
QIkvJxCT586K,88410,novo hamburGoiás,Rio Grande do Sul
E9SAEEDM58fe,87103,cajazeiras,Paraíba
VGlWWT8ePJ70,4569, São Paulo, São Paulo
Rd4reZwI2Pma,8574,mandaguari,Paraná
JJIYAjPkUJxN,3087,Francisco Morato, São Paulo
f3bFe02Acre2A2,27353,criciuma,Santa Catarina
J9yWGUolO9Kv,72150,recife,Pernambuco
LPVH2yAksdsW,57022, São Paulo, São Paulo
4LpHParáS3MfoC,5550,brumadinho,Minas Gerais
RQIlGV3QtQeh,37559,almenara,Minas Gerais
es2IGP9Bibn0,91150,Santo André, São Paulo
QagTtejADmCg,29090,Rio de Janeiro,Rio de Janeiro
IAbiOd1SFzV6,71917,barroso,Minas Gerais
VmaHOH9CuBHR,74633,Rio de Janeiro,Rio de Janeiro
qkXBwpWpITMa,64049,Jundiaí, São Paulo
tcrhn8E61Qpf,36225,Jundiaí, São Paulo
WXbKtNAJ3TH0,36834,santa cecilia,Santa Catarina
hKQ0mrZRemlQ,68658,rio grande,Rio Grande do Sul
CTNA0ChRHcOr,18031,alta floresta,Mato Grosso
Ttk9sAlagoasShNqk,53429,Goiásioere,Paraná
iu2vsjQaYGLA,37590,betim,Minas Gerais
e6J11j8F9LhI,18681,pouso alegre,Minas Gerais
f0lXguaMato Grosso do SulJ1c,2306,São Bernardo do Campo, São Paulo
WeEVu1WeA3TZ,30644,São José dos Campos, São Paulo
Cdtlb5YMVo82,86240,santa luzia,Paraíba
NOq6zmdZ50uq,4379, São Paulo, São Paulo
I9vXYwFMBdqH,84300,mesquita,Rio de Janeiro
UZCRfHmAm217,20030,Sorocaba, São Paulo
duu6FOMj71OK,76110,Botucatu, São Paulo
vINRYidmsG3m,60356,uberaba,Minas Gerais
lXKec7YvVVsi,48370,Rio de Janeiro,Rio de Janeiro
cRnWlEKvxgTc,56850,pauliceia, São Paulo
mlCSnt0WNwZ6,18076,belo horizonte,Minas Gerais
leWLecNSS0Gp,88804,jatai,Goiás
Eb7ofBcLWjfj,13806,Rio de Janeiro,Rio de Janeiro
jS3TpafA8esC,58540,Rio de Janeiro,Rio de Janeiro
MRMrNDJTnoH6,16980,Rio de Janeiro,Rio de Janeiro
e57gwiljXT24,15053,mococa, São Paulo
IBuAO1mNW1Jy,65636,caraguatatuba, São Paulo
pjtqCKn9kngC,35041,aruja, São Paulo
mvuVDVyjVDbd,18170,Rio de Janeiro,Rio de Janeiro
QQAjJ6jzNTfw,4068,Rio de Janeiro,Rio de Janeiro
hzc7AxxOFz2V,45615,Rio de Janeiro,Rio de Janeiro
h4a8CQ61G141,79070,Palmas,Paraná
icySseRsu9sC,54580,belford roxo,Rio de Janeiro
0RQsI6ljFWGm,4173,Goiânia,Goiás
elMRxMiebTHU,28388,morro do chapeu,Bahia
gcYbrsYekzsi,9603,manhuacu,Minas Gerais
sFG4TevVSanta Catarina0n,6395,Ribeirão Preto, São Paulo
Y94fgkgm6Oe9,63028, São Paulo, São Paulo
bVpVKVfbGpok,89165,Santo André, São Paulo
3F24TB4vdi2B,9613,Goiânia,Goiás
b9NyGF0O621s,2863,pederneiras, São Paulo
FmWF0b1VEQY9,2215, São Paulo, São Paulo
Rv3AfunmM3U3,3112,armacao dos buzios,Rio de Janeiro
dJfdr8jzbZxY,91230,parauna,Goiás
PjsMDjmyBWTocantins,13820,Hortolândia, São Paulo
pSIKQABCL3Ei,28630, São Paulo, São Paulo
okgXr0SYoNEf,57275,joao pessoa,Paraíba
OWoDoD2A1LaI,25271,estrela,Rio Grande do Sul
NfQ5wV87XIuj,98010,porTocantins alegre,Rio Grande do Sul
UB1zq6aGuCtz,88704,niteroi,Rio de Janeiro
hCTdLfzvLEuz,65230,barra do garcas,Mato Grosso
rcaNaiwQL5A1,65020,sao joao de meriti,Rio de Janeiro
2iyeXY3jbZdg,13313,bage,Rio Grande do Sul
lbQJqS5dWSyl,3937,Campinas, São Paulo
67IBh9x2q1fg,39823, São Paulo, São Paulo
iFgXSIL82YCM,51010,natal,Rio Grande do Norte
bzOkzZueEZRB,4458,mirandopolis, São Paulo
LI4nFD0vdyMo,62300,jaboatao dos guararapes,Pernambuco
B8VXgKdAadDg,20972,montes claros,Minas Gerais
hBcBeCearáFxArL,18118,peixoTocantins de azevedo,Mato Grosso
JSbknGgLETjj,2187,vargem grande do rio pardo,Minas Gerais
M9AAmAHTPfQe,6142,Embu-Guaçu, São Paulo
T5kxjVzNPN3S,71530, São Paulo, São Paulo
puHxoLlNQrqh,58338,nova iguacu,Rio de Janeiro
AxfpbtFiMuNM,39406,bezerros,Pernambuco
tfM04t2M5ovu,35720,cachoeira do sul,Rio Grande do Sul
o65yuhajlA1u,38460,dom feliciano,Rio Grande do Sul
I6b8rQHbuCs8,90570,duque de caxias,Rio de Janeiro
h224RIdvyqka,30315,serra,Espírito Santo
ku93IXfLFeuf,7991,Rio de Janeiro,Rio de Janeiro
cXmjkEqNiKZs,7176,Rio de Janeiro,Rio de Janeiro
4jiogqU6mh0X,85853, São Paulo, São Paulo
rgPm7Cl5bYzU,4535, São Paulo, São Paulo
uhHmNuvHQQKU,15425,recife,Pernambuco
CXu4j8SGh18V,70387, São Paulo, São Paulo
IqL7dYNsJ4Gw,58465,contagem,Minas Gerais
WU07SiWQlqmK,87302,contagem,Minas Gerais
KD1SgdC7e98v,7991,Rio de Janeiro,Rio de Janeiro
s5MydrxUOODc,3119,valparaiso de Goiásias,Goiás
2rMIPrVCiuQ9,49680,belo horizonte,Minas Gerais
mlY1cbz2Pwon,54250,belo horizonte,Minas Gerais
dHOyQW4fQ5GY,11431, São Paulo, São Paulo
zIp9DhMdw44i,85670,maringa,Paraná
A0jSGxxDyzwN,78360,londrina,Paraná
KEk7vgTocantinsDM73,98958,Presidente Prudente, São Paulo
pKKLParánrehZh,39610,Osasco, São Paulo
eBLSlOTHxDqk,7802, São Paulo, São Paulo
c31ETbOhalWb,13690,macapa,Amapá
QEnZKR1F2nPiauí,65072,Rio de Janeiro,Rio de Janeiro
7fYgWHCqyxa2,25560,Itupeva, São Paulo
KyUjmGCJJ7Yi,8599,viamao,Rio Grande do Sul
HpAlagoasLOY4adV0,95853, São Paulo, São Paulo
hTk3HrgBrcR8,9785,Jundiaí, São Paulo
D5FbftlIvSyq,84970,Osasco, São Paulo
5TocantinsBSU1ox6hp,7180,duque de caxias,Rio de Janeiro
flxXCaobiU7V,1330,Americana, São Paulo
wMLiUu4jXLlK,46550, São Paulo, São Paulo
FXsV6kovCzEp,72242,Campinas, São Paulo
ELtZX6AY1mVQ,4864,e São Pauloeranca,Paraíba
jQrD56O9KZ4Z,78061,colatina,Espírito Santo
q3CSuMBbpoRL,12601,cambara,Paraná
gua5H3tdXgul,23820,florianopolis,Santa Catarina
BaZSG9RA33u2,98170,poa, São Paulo
trHeNEqfcj31,75901, São Paulo, São Paulo
vZOhHTrc0lgf,2367, São Paulo, São Paulo
oCzykhD4erOq,12953,fortaleza,Ceará
PPjgvofAvqU7,99190,Rio de Janeiro,Rio de Janeiro
0H5PfCZs37mo,74720, São Paulo, São Paulo
rUsq68rV8dJv,78665, São Paulo, São Paulo
l2MwnIkgq0R1,5387, São Paulo, São Paulo
fipCcCwO81Nr,77021,itajobi, São Paulo
eLpCkQ7LkS63,73030,porTocantins alegre,Rio Grande do Sul
04abp9tF4nGh,72016,São José dos Campos, São Paulo
ED4ouGfEef7Z,76965,santa ines,Bahia
3oPLdcBkT1NH,26196,bom de São Pauloacho,Minas Gerais
FXP4ZJQflfh9,62190,niteroi,Rio de Janeiro
ULmtDAdwlKkq,58302,Embu das Artes, São Paulo
PstnjjyggFBF,99925, São Paulo, São Paulo
QUlPcObl1Ghu,3505, São Paulo, São Paulo
szacBMxk São PauloMH,82515,porTocantins velho,Rondônia
wkWmM7kOUHzV,76916, São Paulo, São Paulo
qgg4twpa6fom,46310,paTocantinss de minas,Minas Gerais
Bmmx9OCM5pqo,73030,porTocantins alegre,Rio Grande do Sul
9pia0VYsFhFH,94967,Brasília,Distrito Federal
rGNNRyFq2gMH,44780,boa vista,Roraima
OkoYnmIO7slZ,70756,Rio de Janeiro,Rio de Janeiro
IGoiásOwQsmOgVK,64740, São Paulo, São Paulo
zksJdA7WaYOh,32430,Barueri, São Paulo
PV6Tyeb4R8Cv,6531,cajati, São Paulo
MYkZM882HMlh,72502,Indaiatuba, São Paulo
yCfDgiriQaAT,39740,dourados,Mato Grosso do Sul
qXDvqmzfdZAU,6045,serra,Espírito Santo
qQ9geLv0lhLb,1011,porTocantins velho,Rondônia
hIJ1b79JhkQz,6816,uniao da viTocantinsria,Paraná
UUDUZxQtKpbi,23016,maracaju,Mato Grosso do Sul
mhdZv8JGMFXA,11711,pirapora,Minas Gerais
xz3KT2vSBHFg,53700,Tupã, São Paulo
xlr9Wno6UpfR,35675,rondonopolis,Mato Grosso
TocantinsH6SaBqHcUB,9635,cuiaba,Mato Grosso
RPofuOFVwz5Y,7090,salvador,Bahia
bri3DwhomZ3g,63150,Barueri, São Paulo
iMV39SOQEWsa,12287,capao da canoa,Rio Grande do Sul
aKd1vi2OYARM,19680,mineiros do tiete, São Paulo
23zX6O6AiVv8,21550,Praia Grande, São Paulo
nQFOLqAc6ocZ,55650,sao Goiásncalo do amarante,Ceará
e1s7ZLW7T8Zz,1540,barreiras,Bahia
SDTSlq4BIOMw,66035,Rio de Janeiro,Rio de Janeiro
C0COAq3k9vqH,3546,boa e São Pauloeranca,Rio de Janeiro
4phsBZ0JTqpE,78550,macapa,Amapá
5JYmfZWn2XLM,56313,nova iguacu,Rio de Janeiro
lkb1s3bAS58L,27279,Campinas, São Paulo
ME5AHWFILjcF,27915,araxa,Minas Gerais
B3cuXs2lIIxV,29042,campo belo,Minas Gerais
OOErTqa77HGd,45980, São Paulo, São Paulo
Ud7dnn9lFvTS,78285, São Paulo, São Paulo
1HjsZDLH015k,3732,jeceaba,Minas Gerais
Kkds São PauloYNQaQi,77022,Salto, São Paulo
hOH2qK5o83Ai,35181,Ribeirão Preto, São Paulo
Bb1ED7uSxs3F,3378,Limeira, São Paulo
VZ5X2OkkWNON,5438,campos sales,Ceará
UP4M2AhS0DGoiás,14409, São Paulo, São Paulo
BBkuogE1HKs2,17209,igarassu,Pernambuco
3kPx0om5OKc9,75071,blumenau,Santa Catarina
4MdrXe9tmunC,8554,salvador,Bahia
gmdNjgd8fQkT,71731,Mogi das Cruzes, São Paulo
3GxwrFGjfBqK,1549,maceio,Alagoas
wpMZbk0tHoVh,12445,juiz de fora,Minas Gerais
OSBw9JsvjfDN,4049,Mogi das Cruzes, São Paulo
Yjx2YXkCzzoP,99450,laguna,Santa Catarina
Sergipeh9Ys8rvXtJ,57074,campos dos Goiásytacazes,Rio de Janeiro
kUwQUnGEslpJ,95041, São Paulo, São Paulo
4ZophKoI02ID,13015,Cotia, São Paulo
GpXdt9M1oWJb,36157,angra dos reis,Rio de Janeiro
CXPwyrBaHVW6,27420,Rio de Janeiro,Rio de Janeiro
JP39olU9mjXa,39830,Sorocaba, São Paulo
rqz2SergipelvdGxI,15081, São Paulo, São Paulo
PMqtuDLK1NmO,36985,Brasília,Distrito Federal
pgIParanáWOpiGjg,45208,belem,Pará
5YIaWSAtPqnO,17505,mairipora, São Paulo
h5Nn0EYgQ2sU,58830,arroio grande,Rio Grande do Sul
Fjsjl6XzLHLz,41185,sao Goiásncalo,Rio de Janeiro
FKeHWuA8ncO9,18054,ilheus,Bahia
694RVgNmNUWO,15860,Rio de Janeiro,Rio de Janeiro
UrXVYLjzoIaF,51130,sanTocantins angelo,Rio Grande do Sul
gPV5HR8yYCMato Grosso do Sul,99490,cansancao,Bahia
ezven4mStWZZ,4085,Votuporanga, São Paulo
wDrokZjOYbl4,9360,volta redonda,Rio de Janeiro
O6X4fQLIE16z,4168, São Paulo, São Paulo
UVpTYq4id3Ak,58026,bebedouro, São Paulo
5hqbKiTMsxZx,72150,recife,Pernambuco
4VzuziGVVmyh,89765,Araraquara, São Paulo
aDTHkZ4dAX2X,18730,camacari,Bahia
RPFBQ1JLl0Bz,95090,camaqua,Rio Grande do Sul
Pipxk1caRTNo,1224, São Paulo, São Paulo
TjtlWmpyBiMw,13563,Guarulhos, São Paulo
oxzTA5JDCdcE,11471,Osasco, São Paulo
QXem3NWm4qVK,15718,Rio de Janeiro,Rio de Janeiro
elpMboVbBM6u,11722,garca, São Paulo
g0iG8PVp6CrC,95901, São Paulo, São Paulo
dPkH4z3Pxsny,15706,senhor do bonfim,Bahia
NSGdnW1yzLwP,56321,Cubatão, São Paulo
uxL7gYbjyamr,5775,Brasília,Distrito Federal
yhdYkgkv3Sel,27980,São Roque, São Paulo
LFP5OvkAEERr,38061,salvador,Bahia
Aa9xp5DXV8gS,22010,Guarulhos, São Paulo
3riffvEfwDk2,11722,garca, São Paulo
T0wvgYrfMrs7,11628,sao Goiásncalo,Rio de Janeiro
52CHoK1kaav4,39205,Jundiaí, São Paulo
50C5xtFpuTs3,99072,Guarulhos, São Paulo
1Minas GeraisbaVdQyaK9,5889,salvador,Bahia
GpI77KFwAApY,55610, São Paulo, São Paulo
IfWMrBOW3tEspírito Santo,57520,São José dos Campos, São Paulo
78rStXnfufr4,11624,porTocantins rico,Paraná
qQoBi7z0Zq0j,40425,conselheiro lafaiete,Minas Gerais
Zov4ahMWEqki,95800,teofilo oTocantinsni,Minas Gerais
KCdoD35H1MWi,30672,fortaleza,Ceará
YhSGlWM5XYUR,7081,jaguarao,Rio Grande do Sul
kmynNO4DyHsa,4278,Brasília,Distrito Federal
EcbZ4gwnmWI3,48370,Rio de Janeiro,Rio de Janeiro
gtkCmpjHk5ec,32280,joao lisboa,Maranhão 
4nyijjLwslCM,7813, São Paulo, São Paulo
27mZS1TfhnLs,86670,Francisco Morato, São Paulo
puIdxxdPWYn8,4569, São Paulo, São Paulo
4pyXUgjtxH2F,2632,Rio de Janeiro,Rio de Janeiro
NDJkNaEtXHNd,48030,salvador,Bahia
DiWXrqw3viE6,46180, São Paulo, São Paulo
TFwqLzVNhzBT,44580,camboriu,Santa Catarina
SYAB8Mh6Yn5X,11010,porTocantins alegre,Rio Grande do Sul
Dnzj3Yax19AS,48830, São Paulo, São Paulo
LhUwzQvGe3I2,16013,montes claros,Minas Gerais
Ns2XC6FMWA38,69055,Sorocaba, São Paulo
CORZ05aEsWSR,1534,lavras,Minas Gerais
0FAsX2hT6yyN,72237,miranda do norte,Maranhão 
UoFPsRKGmmE0,75524, São Paulo, São Paulo
IGqNgb1WBdx2,87175,Ourinhos, São Paulo
1CJrUHXN0NxC,9133,taquari,Rio Grande do Sul
jPiNrt1wYjTY,8508,cariacica,Espírito Santo
D06j79MMDvYq,29162,Rio de Janeiro,Rio de Janeiro
DxEvMpsBeDs1,8050,cacador,Santa Catarina
bZne8UEfnNNx,87560,Suzano, São Paulo
CUMcCreZPGnR,29480, São Paulo, São Paulo
YlUlxKlbHHlK,71515,Marília, São Paulo
7sdBMaranhão zdmFe5,4735,queimados,Rio de Janeiro
0W5robcWxYHl,29212, São Paulo, São Paulo
2Yc3ztWUGuq0,97700,uniao da viTocantinsria,Paraná
cK7i4uFWSXx0,1122,mogi-guacu, São Paulo
vHo8jtU7CS9I,95150,Mogi das Cruzes, São Paulo
VSYJXLXtgbfh,89180,ve São Pauloasiano,Minas Gerais
YkAONnWHXokn,45960, São Paulo, São Paulo
lghdil1Oap5i,88410,novo hamburGoiás,Rio Grande do Sul
tHIHj0Z2PPk9,26910,Carapicuíba, São Paulo
tTlsrW4BRTV5,59124,castro alves,Bahia
Bk5sXFwj3gzJ,4068,Rio de Janeiro,Rio de Janeiro
xvdI5SMBcHXk,35270,quirinopolis,Goiás
0KvyjkP2IxHF,45203,Itapeva, São Paulo
4fDistrito FederalAmapáCeMOs7,78080,Piracicaba, São Paulo
8NkkoqT4jNDN,6407,duartina, São Paulo
RHvIdGSaU9s7,95925, São Paulo, São Paulo
hW93ucfvlwFb,75064,joao pessoa,Paraíba
zJfMOmMfmwJS,2996,caxias do sul,Rio Grande do Sul
pevZS0EoleUn,36913,coromandel,Minas Gerais
7nRwuX29tvhe,4267,Jundiaí, São Paulo
s7o8491WSWvG,83843,vila velha,Espírito Santo
dAFe0PJ1YCcg,8567, São Paulo, São Paulo
daH5uupXNIrP,5397,São José dos Campos, São Paulo
d3AFt5Mwq1n2,74953,campos novos,Santa Catarina
mkms07zgeslC,86040, São Paulo, São Paulo
8TaiWdh4KQWD,77023,grajau,Maranhão 
ujwMvsyAsYKb,2235,miguelopolis, São Paulo
zswB6O2wBpEg,13481,Rio de Janeiro,Rio de Janeiro
ovtVaD59eIVI,72502,Indaiatuba, São Paulo
9HSuUznKArE9,21341,Guarulhos, São Paulo
1XMpAnNtPGoiás9,15064,paranagua,Paraná
ixjsK0bII09W,57244,sitio novo do Tocantinscantins,Tocantins
BdHh6kseeh8Y,89683,belo horizonte,Minas Gerais
pnEjvuCkRKui,6872,Valinhos, São Paulo
WXS9FzOivNLO,38749,Indaiatuba, São Paulo
IfEBahia7gYlt0d,3710,belo horizonte,Minas Gerais
xTHlpIX1eiWG,64245,ponta pora,Mato Grosso do Sul
SzyaK2icAnWE,25945,carlos chagas,Minas Gerais
ICSzq4jMLDD2,29192,Rio de Janeiro,Rio de Janeiro
2Lb2akUGYtYm,79700,arraial do cabo,Rio de Janeiro
UQLw4CQ37ArZ,87860,lajeado,Rio Grande do Sul
h1Hd5b2QHPhU,13636,santa barbara,Minas Gerais
MCBLQAnZNFrr,64260,Rio de Janeiro,Rio de Janeiro
KlwGue2Jb6bl,76820,niteroi,Rio de Janeiro
ktGH2ZM0dX3p,3286,maceio,Alagoas
ZKh75OpDj4QV,3505, São Paulo, São Paulo
ZlE1Z6I8DyN2,86701,Rio de Janeiro,Rio de Janeiro
tfNEbezGzzJR,73807,salvador,Bahia
4mp1VuhUXEqg,16207,Brasília,Distrito Federal
xCLKHQyAgG14,61880,porTocantins velho,Rondônia
ZRB6h44tiSSergipe,8630,ipaussu, São Paulo
ju São PaulovV9ECF5N,96420,varzea grande,Mato Grosso
XAEdtYQRHg4h,65870,Guarulhos, São Paulo
SqV1qzHXFU0g,7903,salvador,Bahia
pZNri1xxNhpK,22011,petrolina,Pernambuco
CzCearáuVlnlB3J,4288,teresopolis,Rio de Janeiro
t3do1ljsEpbN,27947,vila velha,Espírito Santo
fhqDDnfn9VvV,4693,Rio de Janeiro,Rio de Janeiro
0n0T3y4xtTYv,69900, São Paulo, São Paulo
yTYGCL8ocO6y,64063,recife,Pernambuco
hDQgKy9npo2A,25715, São Paulo, São Paulo
DV5cTDTjxFvu,27197,maringa,Paraná
avPxc9Llgn7z,45465, São Paulo, São Paulo
XRgEwyRWq3dL,64025,pocos de caldas,Minas Gerais
bb6YSTW63V4k,89226,arvorezinha,Rio Grande do Sul
UJafQ0CXHAXj,78360,londrina,Paraná
hwWn5HZklHfd,7700,quata, São Paulo
aYhCfd5mz0tr,5788,purilandia,Rio de Janeiro
ApQzQP43NE2V,64807, São Paulo, São Paulo
S5hh3YnRC6c3,29750,andradina, São Paulo
gseBeH9Q9zyv,13174, São Paulo, São Paulo
bIH6y4rixsgJ,7784,cascavel,Paraná
2ISWbpdK1Lpm,29198,Francisco Morato, São Paulo
pgL7aH8ZobTk,39723,extrema,Minas Gerais
QfCdQqIp3m0B,3186,mogi mirim, São Paulo
dcFdrDsRZA7G,7183,Jacarei, São Paulo
9D6P1dK7bIlJ,96055,Guarulhos, São Paulo
8JdcZXlbuGZS,55805,Brasília,Distrito Federal
FLSIOhI0NwGq,36415,Botucatu, São Paulo
LSaz4rSergipeN4SQ,16940,Guarulhos, São Paulo
utneoo0lpagL,13077,paTocantinss de minas,Minas Gerais
tEat7PKKMbM7,65046,recife,Pernambuco
G9N1fBaTmePU,2989,bebedouro, São Paulo
U38B0A1hLuIP,29192,Rio de Janeiro,Rio de Janeiro
s3Tocantinsb4tpfK9X,85503,Rio de Janeiro,Rio de Janeiro
ZPy9uUpTh0wU,1547, São Paulo, São Paulo
2eliDPWlCw7q,85835,laGoiása santa,Minas Gerais
l5EOxSOeXYuW,3575,maranguape,Ceará
oxhEHPoQRyy4,2875,maceio,Alagoas
jjevU1H3ZOCG,48840,Rio de Janeiro,Rio de Janeiro
00hSuZGND8dw,36407,nova hartz,Rio Grande do Sul
QJi7atarUOIs,62655,Palmas,Tocantins
eaJgHep2Bjpa,23515,barreiras,Bahia
FpsekTAFEyJa,2421,Osasco, São Paulo
5Nv9Kt130Twr,23047, São Paulo, São Paulo
jWCRrW0MMF1k,1210, São Paulo, São Paulo
NcFi06eAdSsO,25055,farroupilha,Rio Grande do Sul
rdyAQgQP4vah,38900,lauro de freitas,Bahia
PzzBEvWvc1oJ,4866,brejo da madre de deus,Pernambuco
VpsXhN7vCKCX,89252, São Paulo, São Paulo
WvpIfHFQVDVo,59182,Cotia, São Paulo
Z1dis2nCOPmc,26572,peruibe, São Paulo
PvvdMLKYyEtc,70342,Indaiatuba, São Paulo
niZEyb644Q7a,74655, São Paulo, São Paulo
5NyJ9jqVORxF,98360, São Paulo, São Paulo
wd1Xnz8q2RQK,75906,Rio de Janeiro,Rio de Janeiro
90nTBzWLxSRL,13857,Franca, São Paulo
TgiXYfpRkbEH,90460,viTocantinsria,Espírito Santo
ltzskGZGmeS7,9850,Brasília,Distrito Federal
CwUh7yEYIkHJ,25922,belo horizonte,Minas Gerais
JoMVGD40FGFf,59295,porTocantins alegre,Rio Grande do Sul
KQIakvnKHesT,59106,aracatuba, São Paulo
UZvEjbTAtIRH,60347,Guarulhos, São Paulo
26bLmPFk97iU,19780,petropolis,Rio de Janeiro
ooa07mHjuABx,75063,rio grande,Rio Grande do Sul
Z8QtCa5SQjGx,5019,Iperó, São Paulo
FQy6DUa1XHNQ,78265,feira de santana,Bahia
5DoO1NXwB8le,71530, São Paulo, São Paulo
JiCb86Uc77aY,36542, São Paulo, São Paulo
wgwXkwTwD4KX,18940,santa maria,Rio Grande do Sul
EBahiasjLO3kZ3u,69090, São Paulo, São Paulo
kYVfd8wir9Ln,29307,cariacica,Espírito Santo
ExEQL3PJMcU5,55016,caratinga,Minas Gerais
29x04PHTYHAY,3401,niteroi,Rio de Janeiro
TzwvgJuOtN9o,79803,Rio de Janeiro,Rio de Janeiro
kGv1oXnV918o,2233,jatai,Goiás
5tzHiuLAJtP1,26130,navegantes,Santa Catarina
aKlPtAoIliTn,98470,belo horizonte,Minas Gerais
tsUk26cMJ4a8,63504,conceicao do rio verde,Minas Gerais
n7zGLKwDG1pX,74550, São Paulo, São Paulo
XKMkaJqkvO9E,69086,niteroi,Rio de Janeiro
V6iLX9UCJp0D,7847,campos dos Goiásytacazes,Rio de Janeiro
b2E0muagHYd7,24322,caucaia,Ceará
gThhSVsnKmOJ,41810,sao joao de meriti,Rio de Janeiro
SShVtjvjBBcd,31930,Piracicaba, São Paulo
p2H4chZ1c57u,18900,Rio de Janeiro,Rio de Janeiro
U6DDistrito FederalQCsdee6,4281,nova iguacu,Rio de Janeiro
a9rGEfnDjHD5,4524,fortaleza,Ceará
cJefEW66TFvk,71065,Amparo, São Paulo
fscwGXxny1jV,3910,Orlândia, São Paulo
byCiJpAxJTBQ,58103, São Paulo, São Paulo
um5ilbYadJ54,89202,caxias do sul,Rio Grande do Sul
K6QpPoz5JIGr,3209, São Paulo, São Paulo
CJKGelFz0neN,86970,viamao,Rio Grande do Sul
1yAGFvFo2dar,4103,arroio do meio,Rio Grande do Sul
B2hye04fsTdW,45037,Presidente Prudente, São Paulo
mcmtAbU935KZ,4461,joinville,Santa Catarina
pmCnRLzXKUDP,24742,mata,Rio Grande do Sul
Distrito Federal7vzZfYv1i2,8140,salvador,Bahia
Eo2MdC3cydcy,35022,campo larGoiás,Paraná
wDngBSanta CatarinaAmazonas7kD,65041,caxias do sul,Rio Grande do Sul
CuZ7EXV8LaEc,4010, São Paulo, São Paulo
0Tm7BDyehbUm,13455,fortaleza,Ceará
yGZoC14ZFNOJ,58103, São Paulo, São Paulo
Mato Grosso do Sul8xeIdy50IN,8331,Bauru, São Paulo
rig9Ikv96yv6,8375,rolandia,Paraná
KVChu6vvaxK6,72660, São Paulo, São Paulo
TocantinsSRyDjEjHR1,3401,niteroi,Rio de Janeiro
sXGt0EzhfOjR,88790,belo horizonte,Minas Gerais
PYBsWmbbD36R,4734,Rio de Janeiro,Rio de Janeiro
5FEcsyRopEgL,13189,maceio,Alagoas
xRLMzIzINCwl,4703,teresopolis,Rio de Janeiro
QRFta7ey7Tma,1549,maceio,Alagoas
UHOwzMyRio Grande do SulAri,13321, São Paulo, São Paulo
ZW4i3ZQR3uk8,3127,lajeado,Rio Grande do Sul
l7YU7rvfQJlu,78770,belem,Pará
iRoMsgyCqDep,57080,Jacarei, São Paulo
GrIoveBOCVJt,38745,Rio de Janeiro,Rio de Janeiro
WZJrbPW40Hyb,46550, São Paulo, São Paulo
i5man7dzb6DJ,2514,Piracicaba, São Paulo
Q5EHfeuOE10Q,54580,belford roxo,Rio de Janeiro
jqLyEfvzKEHl,85670,maringa,Paraná
v3Vcy93CHlqn,30830,varzea grande,Mato Grosso
Il5g3Jg0lIRio de Janeiro,89400, São Paulo, São Paulo
Qxz8sGCu5q8t,24940,correia pinTocantins,Santa Catarina
20IsF4zafD0p,65058,Rio de Janeiro,Rio de Janeiro
Brrg8mePDNA3,3401,niteroi,Rio de Janeiro
3uRkDvCxSy2y,13405,Brasília,Distrito Federal
2m0NuoKiPuFP,95350,São Caetano do Sul, São Paulo
6Udyddh1PfXx,44088,sao luis,Maranhão 
eb8xDJJouGVB,2121, São Paulo, São Paulo
